text,label
cưng quá :,POS
lỗi của lái tàu nhé,NEG
ai cũng bận cả và không ai rảnh rỗi ngày ngày quan tâm bạn đâu ?,NEG
nuôi con chó mà để ve thế không thấy tởm nhỉ ?,NEG
tuổi trẻ tài cao vãi,POS
vô duyên và hài hước nó có 1 làn ranh giới mỏng manh vãi,NEU
đứng xa ra thì dễ dàng rồi cái ngu ở đây là không viết được nhưng vãn cố chấp thôi,NEG
xui thôi chứ quyền đang hay mà :crying_face:,NEU
công an béo như lợn không đuổi nổi tội phạm :face_with_tears_of_joy::face_with_tears_of_joy:,NEG
nhưng tôi đéo có bạn trai thì phải làm sao ?,NEG
nhìn cái ngành gd việt nam bây giờ ai cũng mệt mỏi,NEG
đó tao đi học tới 12 mà dô lớp lì vẫn bị thầy cho nằm úp trên bàn trước lớp kéo tà áo dài lên rồi đập cho mấy cây giờ quánh thì không cho trừ mấy thầy cô yêuc quái cho mấy trăm cái bạt tai thì không tính phạt quỳ thì cũng lên báo thua luôn,NEG
cái gì mà rớt hột le tè vậy em gái :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,NEU
per trước cái thời ở trọ nè anh,NEU
sợ vãi,NEG
lãng mạn vãi_chưởng 0,POS
per tao tán sấp mặt,NEG
việc làm và ý thức của những cổ động viên kém quá mất hình ảnh bóng đá per còn mất 1 tỷ tiền phạt,NEG
sao nhìn nó đấm đéo có lực gì hết nhỉ,NEG
mình bị say xe bạn à :,NEG
per haha cái t2 hợp với em nè,POS
vậy là thế giới mất đi không biết bao nhiêu món nướng rồi :,NEG
nói thật : tao chỉ buồn cười khi chúng nó chia tay thôi :,NEG
kết thúc phim bất ngờ quá,POS
mới xem 1 đoạn xíu này mà cũng khóc hết hơi nhìn em bé mất bố mà quay ra nhìn lại con mình đỏ hỏn nằm bên cạnh thấy thương quá :loudly_crying_face:,NEG
xứng đáng cho cái ngu của thằng oto nghiền nát luôn oto càng tốt để cho cái lũ não ngắn nó hiểu được quy định của hành lang đường sắt là như nào,NEG
ơ cưng 3 3,POS
nếu câu chuyện này được liệt kê vào danh sắc câu chuyện cảm động nhất trường thì câu chuyện của thư sẽ được liệt vào đâu đây :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: per,NEU
tại giống nhau quá nhưng đừng như người ta nha nghĩ đến tự tử các thứ chẳng có gì là hay cả,NEG
còn trẻ trâu lắm cả hai đứa,NEG
mong là nước pháp sẽ tập trung xây dựng ổn định trong nước và đừng đụng chạm tới nước khác nữa,NEU
ngắn gọn thôi : thế bây giờ mày muốn tao dỗ hay là tao giỗ :v,NEG
tao thích con bé nuốt chuối,NEG
ng ta nuôi vì niềm đam mê,NEU
trường mình chị lao công đóng cửa :,NEG
thính đấy đừng dính vì 1 ngày nào đấy mày sẽ nhận ra không chỉ mình mày mới được vậy,NEG
nước ngoài có đầy mà :,NEU
bô phim khiến bọn sinh viên có lí do để lười học theo li thuyết là đây :grinning_squinting_face:,NEU
hơn cả bộ phim kinh dị !,NEG
nằm ngó miệng kiểu đó ai dám ăn ?,NEG
cả một bầu trời đáng yêu :,POS
hic hic mình còn chả bao giờ được giận lại ấy chứ :,NEG
còn người yêu tao : một hơi có một anh đẹp trai bay lơ lửng rồi ôm lấy em khi em tắm :,NEG
nó sẽ thì thầm tai mày dượng đây :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,NEU
tập có lỗi với thằng quay phim mà tao xem ba lần tao vẫn cười đứt ruột,POS
xem xong video tự thấy mình còn không bằng con chó,NEG
tóm lại là giá trị của anh đéo bằng 1 cái bánh :,NEG
cay mắt,NEG
đánh cho lắm đéo thấm miếng nào khi main chỉ hất mông 1 phát bay mất tiêu :,NEG
thằng kia cute đáng yêu mà cái con ý nó xấu z trời haha,NEU
dume đêm ròii tao cười vãi tí hàng xóm qua đánh bỏ mẹ,POS
sao cái gì em cũng biết vậy :,POS
per đúng là như thế,NEU
công nhận ngầu thật,POS
tình yêu đâu phân biệt là gay hay không gay vì đó là sự lựa của con tim mà họ đã nhắm tới !,POS
dhs nhìn thằng đầu tiên trông ớn vãi : chị em bg thích style lạ ghê ta : bá khí ?,NEG
môi trường làm việc là yếu tố quyết định,NEU
nhớ lắm cay mắt lắm,NEG
ph : phê hơn cả cần nhé nên mua cái này về dùng tốt cho chó và người :,POS
mất rồi có lấy lại được đâu : cái gì nó cũng chỉ là quá khứ,NEG
đéo mang não tay lại nhanh hơn não rồi,NEG
ước gì được giận lại :neutral_face:,NEU
nó bỏ mình đi rồi mỗi lần nghĩ tới nó ôi sao mà xót tim gan hơn mất người yêu,NEG
ngày cuối cùng thực sự buồn,NEG
nếu là tao thì tao sẽ không ăn được miếng nào,NEG
bọn rải đinh nó đéo biết xe đi nhanh mà bị xì lốp thì như thế nào ? :persevering_face::persevering_face::persevering_face: não lol,NEG
ngoài ra còn một số cái buồn nữa không giải quyết kịp thời thì ?,NEG
nghe nói dạo này bạn dưỡng da để kiếm người yêu per,NEU
em đi xe đạp có gửi bao giờ đâu mà biết bác ơiii,NEU
chuẩn đó mà quên chưa có người yêu,NEU
tập thể năm nay lại làm mình tiếc nuối từ thành viên đến gvcn :,NEG
đọc có chỗ vô lí vãi,NEG
có khi nào mình thích anh hàng xóm vì mình thích con mèo nhà anh không nhỉ :,NEU
ờ tao tao thông minh thiệt đã dừng lại đúng lúc,POS
nghe ảo ghê nhưng cũng có lý,NEU
đéo kiếm ra tiền nấu có 3 bữa cơm với đưa đón con đi học mà còn không xong chắc để mẹ già làm hộ hay để chồng nó đi kiếm tiền về rồi nó hầu cho,NEG
đục khoét tuổi thơ vãi,NEG
nhiều bạn cứ phán nọ kia nặng lời quá chỉ là bạn ý có cách bóc phốt duyên dáng và hài hước thôi chứ đâu có nặng nề như các bác nghĩ,NEU
bảo ba mẹ dẫn đi bác sĩ ngay đi,NEU
ui cưng quá,POS
không biết s chứ ngày lúc 17t tao đi phục vụ phòng karaoke mình tao 2 phòng chạy qua chạy lại mệt quá vì xỉn kkk thế là tao nghỉ trong ngày đầu vào phục vụ karaoke :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,NEU
tôi là ai đây là đâu :v tôi đã làm gì sai :3,NEU
nghiệp hơi nặng nha ! làm hết hồn,NEG
mấy thằng ngáo để cho chết mẹ nó đi cho xã hội yên bình quan tâm làm gì,NEG
mình còn chưa kịp đến :,NEG
per tìm tao con nhện này con này lãng mạn coá,POS
vừa mới xem hqua kết thúc phim nhạt quá :unamused_face::unamused_face:,NEG
làm công nhân đã khổ rồi mà tụi nó còn nỡ lòng nào hại người ta nhắn tin,NEG
mất bà cái tuổi thơ,NEG
ko những công khai mà phải cho thi lại để biết đúng thực lực,NEG
đã bảo bố mà mật vụ rồi ! hỏi lằm hỏi lốn,NEG
hú hồn hà,NEU
per bếp ga nha,NEU
rảnh rảnh ngồi cưa bàn với cưa cổ thèn ngồi gần mỗi khi nó ghẹo cũng vui ?,NEU
per tao thấy tao trong đó ahahahaha,NEU
ai biết bài nhạc đoạn này không ?,NEU
tao muốn con mèo thôi,NEU
vỡ tan là như thế ấy,NEG
đúng chất người đẹp mặc rẻ rách cũng đẹp,POS
per huhu đúng quá nè : sư phụ đi rồi còn per thôi đừng đi đâu nữa nhaaa :crying_face:,NEG
thương quá géc nhất những người nuôi chó mà không chăm tội cho kiếp em nó gặp phải 1 người chủ như vầy thân thương !,NEG
nhìn mà nổi hết da gà,NEG
hẳn lớp đó nhiều nữ lắm ha,NEU
ngày tao chia tay tao khóc quá trời luôn,NEG
đứa lồn nào vẽ cái ổ điện thế :face_with_tears_of_joy:,NEG
công tình yêu này nhân viên đông vậy luôn hả ?,NEU
ai giúp bé với hix,NEU
200 năm xây dựng tồn tại 800 năm thật là tiếc cho nước pháp,NEG
per là ai thế nhỉ cụ :,NEU
đôi khi đi tù chỉ để thoả mãi thú vui,NEG
thô nhưg thật :,NEU
nhìn lại giờ đéo biết vì sao ngày xưa mình đỗ đại học,NEG
đã tìm ra cụ tổ của những chiếc sừng,NEG
cảm thấy mình thất bại :,NEG
hãm 1 rổ lồn chúc mừng bạn đã chọn nhầm người để tâm thự,NEG
chân ngắn như tao thêm combo mập nữa thì tao đéo nhaỷ đâu tao thả mình trôi sông luôn cho lẹ :face_with_rolling_eyes:,NEG
có người yêu coi bộ cũng vui :slightly_smiling_face:,POS
trong mv mà có tao đứng dưới mưa nữa thì buồn phải biết,NEG
đi viện thôi mà có cần phải đẹp vậy không,NEU
thôi xong nhá mấy đứa mà xác định làm răng cả đời thì tập xác định,NEG
thằng chém gió lúc bà ấy đẩy ông ấy vào nhà thương điên tâm thần sao mày không mở mồm ra nói ! giờ thì gió chiều nào theo chiều ấy cho thằng như này nằm ở công ty thì không khác chuột bọ rắn rết,NEG
dume thằng ghép nhạc nhé ?,NEG
per thay đổi đại từ nhân xưng,NEU
trưa nay nhà em ăn cơm admin nói với mấy chú truyền hình đừng chiếu tin này lên nha,NEU
cụ mua cái đoạn đường này chưa cụ đg nếu không cấm đỗ xe thì người ta có quyền đỗ thôi ghét nhất cái kiểu coi lòng đg như nhà mình rồi vừa đỗ cái xe vào là ra chửi dcm,NEG
tao mà biết tụi bây là mấy con đĩ nào tao nhổ lông lồn tao lắc hai cái mép lồn chết mẹ tụi bây :slightly_smiling_face:,NEG
ăn nhiều mau khoẻ tôm cá ấy mày giàu canxi,POS
có ai xem đi xem lại như tao mà vẫn cười đéo nhặt được mồm không ạ :,POS
nhẹ nhàng bay lên và hạ cánh thất bại do lổi kỹ thuật,NEG
per cái đó là ngu chứ thik đéo gì,NEG
lại thêm một con ngáo bất hạnh,NEG
tuổi thơ của tôi toàn gặp những thằng nhỏn mỏ lên chửi nhau xách giày dí nhau chạy,NEG
sao mày không nghĩ lại thêm 1 thừng bị noá xẻ thịt :zany_face::zany_face::zany_face:,NEG
chỉ biết xem và ngậm ngùi lướt qua,NEG
thật tình là rất xin lỗi anh ở trog video hi vọng sẽ gặp đuợc anh để xin lỗi và tạ tội với anh thật ra hộp quà trong video là của con lol per với người yêu nó tặng nhau dịp sinh nhật híccc,NEU
hihi lâu lắm rùi mới thấy nó,NEU
chắc gái xấu :p,NEG
nếu chấp hành nghiêm chỉnh luật giao thông ai phạt mình được nhỉ cũng giống như đi học không thuộc bài giáo viên cho 0 là phải rồi tất cả là do ý thức con người đừng đỗ lỗi cho ai :expressionless_face::expressionless_face:,NEU
mình trả phòng là chăn ga gấp gọn gàng đồ đạc hẳn hoi trả người ta dù sao mình cũng như người ta bẩn dọn mãi không sạch ai chẳng điên,NEG
quan trọng phải là thần thái,NEU
giọng lại còn ấm nữa chứ :heart_suit:,POS
ích kỷ cứ đường trước cửa là của nhà mình ah mà ra đuổi người ta,NEG
thằng kia lắm lông quá nha :,NEU
per anh ơi mua đập 1 phát vào mặt tụi chê mình đi anh,NEG
gần nhà tao lại chẳng còn sót lại anh nào huhu,NEG
khi tắt đi mới thấy ngạt thở,NEG
ra sông mò đồng xu cùng ông anh hàng xóm được khoản kếch xù :,POS
tưởng khoe người yêu,NEU
quán tao vỡ sụp xuống hơn mưa,NEG
bộ phim đầu tiên làm tao khóc thành tiếng,POS
hồi xưa vào trông nhà cho ông bà thuê đĩa võ thuật này xem cho mạnh mé đỡ sợ mà thuê ngay đĩa này ám ảnh quả nhạc tao tao téo vãi,NEG
ừ thì là chuyện cổ tích cháu đang đi đường thẳng gặp mấy chú thì phải rẽ ngang :crying_face::crying_face:,NEG
heo vàng cái lol toàn bịp nhau má nó gắp heo vàng 20 lần trúng mà nó toàn được tặng 6sms miễn phí rồi thì thêm 1 lượt gắp,NEG
quả cr7 mà kill đéo gì nhỉ,NEU
cay cái ông chụp ảnh chụp góc nào cho ông ý bớt khổ đi được không,NEG
nhà nào nuôi nó mà ác thế,NEG
mỗi lần quyết tâm bỏ mà lại thấy cười đm đời,NEG
con này tuổi gì với con nhái với con thằn lằn : per,NEG
wtf nắng rồi mà,NEG
cái tội sờ mông người ta ?,NEG
nhưng nó sẽ to và rộng ra :,NEG
tao đéo thấy nó hay trỗ lào mà bọn nó cuồng vãi,NEG
ny tao đbh dỗi chọc kiểu gì cũng không dỗi đáng yêu vãi :face_with_tears_of_joy:,POS
không phải thích của cải mà là thích ý chí của họ đàn ông có chí tiến thủ bao giờ cũng quyến rũ,POS
ước mơ là không cần học cũng giỏi,NEU
học từ bỏ những thứ trời không cho nói thì dễ nhưng nhiều lúc quyết tâm lắm vẫn không làm được :crying_face::crying_face::crying_face:,NEG
quê tao mà tao nhìn 1 cái là biết ngay,NEU
từ lúc đấy tao không ăn được các loại thịt ngan ngỗng vịt lun :disappointed_face: ám ảnh vãi,NEG
per ai củng đi mà đem về như tao thì không cần phải có công nhân vệ sinh rồi,NEU
gớm quá nhớ lại lúc còn đạp xe đi học cán qua mấy lũ nay kêu bốp bốp rợn hêt cả da gà da vịt :nauseated_face::nauseated_face::nauseated_face::nauseated_face:,NEG
cũng muốn vứt giày cũ nhưng lại không có tiền mua giày mới đành chấp nhận đau chân vậy,NEG
mong là bố mẹ mình không đọc được tin này sợ vãi,NEG
sợ vãi,NEG
đi cho vui chứ chả mua sắm gì : người every where,NEU
thà biết rồi đau 1 lần cho tởn rồi thôi chứ đừng để nỗi đau cứ day dẳn giằng xé mãi cả đời,NEG
còn không ngồi xuống dọn phụ em nó mà ngồi bấm điện thoại,NEG
t nghe nói : đi tập gym sẽ có người yêu ! awwww điều đó không sai điều đó là có thật :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,POS
per 2 con hay cap màn hình nhất thế giới nói chuyện với nhau toàn cười ỉ :face_with_rolling_eyes::face_with_rolling_eyes::face_with_rolling_eyes:,NEU
thực tế thì con gái sẽ gục ngã trước một người đàn ô hài hước hơn là điển trai,NEU
gáy sớm để làm gì cơ chứ haizz,NEG
vậy bỏ tiền mua cái máy tính đó để chi ta ?,NEG
đẻ sao mà cu con đẹp quá vậy trời :smiling_face_with_hearteyes:,POS
có bao giờ con sóng không xô vào bờ đâu em,NEU
húp trọn sàn nhà :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,POS
nguy hiểm lắm,NEG
nhanh ghê mới đó đã 9 năm rồi :crying_face:,NEU
thế mà cô yến bị phạt có 5 triệu :v,NEG
đó là động lực chứ không phải để đem ra so sánh,NEU
hòi nhỏ nhà ngoại bị rượt muốn chết sợ tới giờ :loudly_crying_face::loudly_crying_face:,NEG
à thì ra là như v,NEU
muốn hun muốn ngắt muốn nhéo muốn tán vào cái mặt nó ghê yêu vãi ?,POS
con mèo đúng là cái đồ đáng ghét,NEG
giờ tao mới nhớ tao đã từng :,NEU
per chị rep khách hàng thế ấy hả :disappointed_face: bị bóc phốt rồi,NEG
tao mà nhậu xong đi cái đường này xác định,NEG
cũng tên quỳnh nhưng 2 số phận thật khác nhau :crying_face: chỉ mong được 1 góc nhỏ xiu xíu của b,NEG
quan trọng là họ quảng cáo nói có đúng không hay là được ít năm hỏng thì mệt,NEU
cũng may tao là một con đàn ông :,NEU
các anh chị hãy nói với em đó chỉ là diễn xuất mà thôi và tình yêu như vậy chỉ có trong tiểu thuyết mà thôi,NEU
đó là đối với mấy đứa hay ảo tưởng mới nghĩ vậy thôi,NEG
khi theo đuổi sự ưu tú sự thành công sẽ theo đuổi bạn,POS
vài chục năm trôi qua mà vẫn chưa đủ tiền mua cái xe máy à,NEG
cái gì cũng có 2 mặt của nó làm việc phải nghe bằng 2 tai,NEU
vại mà có nhiều người quan niệm quá sai lầm về việc có bạn là con trai,NEU
làm sao bằng chạy xe ôm với bán chổi được nên đừng nói chuyện đến lương,NEG
như đi hiến máu chẳng hạn :3 suýt thì được gặp :,NEU
per lại nhặng lên à cảm thấy trong sạch thì cần gì nhặng lên thế,NEG
vui chơi không an toàn gì cả,NEG
rất ghét phim ấn nhưng phải nói phim này hay :thumbs_up:,POS
haiz nuôi được nuôi không thì thôi chứ nuôi mà để v coi được haizz,NEG
nó quan tâm mày vì nó muốn mua chuộc mày để tán con bạn thân của mày,NEG
per eo ôi làm nhớ hồi nhỏ đi học mẫu giáo quá :,POS
per :v tại nhiều nơi đổ về nên đông lại càng đông biết lối tắt thì còn đỡ chứ không thì mệt lắm,NEG
per sợ ghê bây,NEG
đây chính là lý do tao giảm cân toàn thất bại,NEG
tao đi quài vẫn chưa gặp nhỉ :upsidedown_face:,NEU
rốt cuộc thằng bé này ở đâu xuất hiện mà có ảnh chế nhiều vậy,NEU
đáng yêu quá mức,POS
cô ngu như lợn :unamused_face::unamused_face::unamused_face:,NEG
rốt cục mạnh quá nên nghĩ võ cũng chỉ tăng thêm độ ngầu thôi : chủ yếu đối với sai chỉ là một pha sử lý cồng kền :,NEU
chỉ 1 vãi nhỏ th mà niềm vui quá lớn 3,POS
cũng may là hết thời đi học rồi không lại từ con nhà người ta nó lại được nhắc liên tục trog bữa ăn hàng ngày :grinning_face_with_sweat:,NEU
chứ sao nữa làm gì có chuyện người ta đỗ đúng mà lại gây tắc đường chỉ có những người mắt hay bị ngứa cho rằng sẽ gây tắc đường thôi ạ,NEU
còn các bạn đặt bánh của mình toàn gửi cho người yêu chắc câu chuyện này còn buồn hơn :,NEG
tin vui cho bà con nông dân chuân bi vào ngày gặt lúa sắp tới,POS
em hết ngáo rồi nha,NEU
mình sợ nhất đến bữa ăn mà bố mình vác cái thớt vào mâm cơm bố mình biết mình sợ vậy nên mọi chiện giải quyết sau khi ăn cơm xong,NEG
khuôn mặt đáng thương,NEG
cái loại lười lao động vì những người hay lao động tay chân thì họ không bao giờ nuôi được móng tay cả,NEG
per mày có bao giờ đi à : tao cũng đéo,NEG
chụp rồi có mua giúp ông không ?,NEU
cái gì nó cũng phải thực tế,NEU
đang trong lớp mà ứa nước mắt,NEG
lái tàu quá kém không dừng khẩn cấp để va chạm thế mà vẫn cố tình chạy khổ thân chiếc xe ôtô,NEG
kha thông minh :,POS
nó mà có con khác rồi giận lại nó cho cút luôn lại bảo sao ngu :,NEG
a cứ đưa hết lương đây cho em : em sẽ cho anh tiền rửa bát,NEU
ám ảnh vãi : hồi bé tao với chị tao trên đường đi học về thấy có mấy con ngỗng thấy hay ra nhìn thử dume xong nó dí tao với chị tao về gần nhà :,NEU
cắt tóc đi còn đen hơn,NEG
chụy hiền quá mòa sao chọc chị điên vậy đụ má tụi bây,NEG
mẹ chưa hnao đi làm về sợ vãi như hôm nay :expressionless_face: chớp cứ nhằng nhằng 2 bên đường với trước mặt kinh vãi,NEG
thân hình của con người nhưng đầu óc là con cặc nên đéo biết nói gì thành phần này,NEG
nghe được đó ảnh hưởng tới môi trường là phải cấm,NEU
không lau sạch về bà chủ mắng thì sao nhiều người họ kinh lắm trước mẹ minh đi làm cho nhà 5 tầng họ chỉ ở 3 tầng còn 2 tầng bỏ không mà ngày nào cũng phải lau hết,NEG
cô ấy bảo : đời như lol :slightly_smiling_face:,NEG
cảm ơn mày đã khai phá cho tao thêm một nét văn hoá đẹp :,POS
best gái ngành hôm nay đắt hàng,NEU
đã gặp được em đúng lúc nhưng lại không phải thời điểm em muốn,NEG
thằng khốn nạn,NEG
cám ơn mấy chế nhiều nhiều nhé :kissing_face:,POS
ăn ở như nào mà tới bị con ngáo nó lùa ?,NEG
chúng nó xạo lol vậy thôi chứ lên đại học chúng nó dập nhau như gà đấy là tao nghe bọn nó nói thế chứ có học đại học đéo đâu mà biết :confused_face:,NEG
per nhớ quá trời nhớ luôn nè,POS
per hãy cứ vững tâm tập điều độ rồi sẽ có thôi,POS
nửa đêm rồi đứng hò hét vậy mà không bị chửi là sao ta,NEG
hỏng cả một thế hệ :pensive_face:,NEG
1 nỗ lực lớn thay đổi valentine sang năm tao mắc võng,NEU
thôi chết haha,NEU
per tìm ông bán xoài này ngay cho em :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,POS
cưng quá,POS
em nó phượt theo gái cả đêm,NEU
đéo liên quan nhưng đéo mày bữa nay tao đéo đi ỉa vì con củ lol này :,NEG
nhìn ghiền :face_blowing_a_kiss:,POS
đi đường ghét nhất bọn loi choi kiểu này gặp ngay bác vô lăng cứng tỳ cho phát thế là nhớ đời thằng loi choi,NEG
tuổi thơ tao gặp toàn trai bánh bều mít ướt toàn là tao galang dỗ dành ôi cái cuộc đời này per,NEG
mấy thanh niên đi xong về có yêu nhau không nhỉ ?,NEU
nhớ lần nấu cơm thần thánh này không ? per chỉ là mải nghịch nước thôi mà,NEU
mình sống không đủ tốt hay sao mà vẫn chưa gặp được anh người yêu tốt như này,NEG
đúng là càng ngày càng chán cứ theo luật mà làm thì chán cực kỳ luôn,NEG
5 năm thì có vẻ hơi sớm :rolling_on_the_floor_laughing: tao chỉ ước sau này có người thích được phiêu du như gia đình người ta thôi :relieved_face:,NEU
liệu có bền lâu,NEU
tại vì anh trót nói lời thương em mà em không đáp lại,NEG
thì đúng là sẽ không buồn vì thất tình nữa :,NEG
per ở quê ve sầu kêu chưa chúng mày,NEU
một sinh vật xinh đẹp và hiền lành tiếc cho nó quá,NEU
đi học về thấy bán hoa đây đường mà cảm thấy tội cho bọn có gấu lại tốn tiền,NEU
súc vật dume,NEG
per thử cảm giác mạnh,NEU
chửi thì chửi mà cái giọng của anh dọn phòng nghe trổi tai thật,NEG
cụ bà đẹp lão quá cậu,POS
per có quẹo vào không em,NEU
sao nó tìm được nhỉ :thinking_face:,NEU
đúng mất vài giay để nói lời yêu thương nhưng phải mất cả đời mới chứng minh được cháu rất ngưỡng mộ ông bà !,POS
nó mà nhập viện thì xong đời tao n :face_with_tears_of_joy::face_with_tears_of_joy:,NEG
xem qua là biết diễn sâu rồi bên ngoài chắc lao mẹ vào đánh nhau rồi chứ còn lâu mới rảnh háng chửi nthe,NEG
cái cây gia công sản xuất kém chất lượng quá :,NEG
per chỉ một lần thôi :face_with_tears_of_joy:,NEU
nhanh lẹ hiệu quả cao :face_with_tears_of_joy::face_with_tears_of_joy:,POS
đây là cảnh dọn dẹp trong bar hay trong hotel vậy ?,NEU
per huhu nhất là mấy bài không cho chất thử á :,NEG
trai xinh gái đẹp thời đó nhìn cái xe là biết giáo dục có điều kiện rồi,NEU
mình nghĩ sẽ không bao giờ là một thương hiệu quốc gia là khát vọng về cà phê vn nữa,NEG
1 cái mồm phải nhét vào não 40 đứa gần như thiểu năng cũng đủ chết rồi nếu tôi là cô ấy tôi tát cho không trượt phát nào,NEG
đến gần đoạn cuối tao tắt âm xong vào xem bình luận rồi mới tua xem lại để minvolum iq vô cực chuẩn mẹ rồi,NEG
thanh niên này cục súc vãi,NEG
thấy gớm,NEG
dume cứ chê đi đến lúc bố dậy thì lại mất công trầm trồ !,NEG
ăn cút mẹ mày ra chỗ khác ăn nhé,NEG
sau khi đọc bài của mày tao cười nhiều quá và gãy mẹ hàm cái à,POS
nhìn hình chế là tao vui lắm :,POS
cái mặt thấy ghét,NEG
per bao giờ mày mới được nv nhỉ,NEG
em xin lỗi anh,NEU
con này còn hại hơn cả ốc bươu vàng cấm nhanh còn kịp để nó ra ngoài thì chỉ có người nông dân thiệt thôi,NEG
thú vui đặc biệt vãi :v,POS
tao biết là có ý tốt gởi thông điệp ý nghĩa nhưng nhìn cứ sợ sợ lại còn sấm chớp :,NEG
t ghét cả họ nhà nó :slightly_smiling_face:,NEG
huhu nó bị điên à ?,NEG
phải công nhận nước ngoài cái gì cũng to :,NEU
sư phụ giả vờ ngã để thử lòng các đồ đệ và cái kết ngã sấp mặt luôn :crying_face:,NEG
một lũ óc không bằng chó,NEG
5 năm nữa tao phải đẻ được 3 đứa :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,NEU
per lật kèo luôn à ?,NEU
thanh niên quá cứng,NEU
lùn lùn làm sao sống qua nổi những chuyến đi phiêu lưu như vậy,NEG
chân tao không đu da i đi đi con đươ người na y :,NEG
có lúc ngồi một mình mà cảm thấy lạc lõng lắm các cậu ak,NEG
phải cho mấy con sán lợn này vào đĩa rồi mời mấy ông bà đấy ăn xem mấy ông bà đấy thế nào,NEG
mùa hè không nóng đây rồi,POS
lũ này chặt tay bọn nó cho khỏi trộm cắp :angry_face:,NEG
bắt trước chuyện tềnh trong thang máy cơ mà cái này kết có hậu :,POS
vl ! người ngoài hành tinh biết nói tiếng anh ! bọn mày lú hết rồi à ? cái quần què gì cũng tin được !,NEG
má nó thú dị thôi rồi :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,POS
crush bị thịt hay không không quan trọng t chỉ sợ vợ tao đang bị thg nào đó gạ địt thôi nghĩ mà buồn,NEG
mấy đứa bị bón thích cái này,NEU
thằng lol nào trong miệng thế,NEG
per đau hơn chia tay người yêu nữa,NEG
tôi đã đúng khi đọc bình luận thay vì đọc bài :,POS
hóng kỉ lục để lông mũi dài tới bụng :,NEU
đánh rơi liêm sỉ trong 1 nốt nhạc,NEU
chuẩn ! dm mang tiếng được trung ương mà toàn lũ ghen ăn tức ở_xểnh tí là hại nhau ngay ! làm vất vả tiền chả thấy đâu !,NEG
nước ngoài cái gì cũng to kể cả sinh vật,NEU
ôi tao đã tìm được người cùng hành tinh ?,POS
câu nói quá chuẩn và ý nghĩa :thumbs_up:,POS
cảm ơn đoi tình nguyện viên nhớ có các bạn mà người dân bớt vất vả hơn,POS
từ cái thời mới bắt về bé tí suốt ngày bị lũ gà mái bắt nạt run rẩy trong góc mình thấy tội nghiệp nên săn sóc từng tí 1 lại bảo kê cho nó khỏi lũ gà thế mà dume lúc lớn lúc đéo nào cũng kêu như giết heo đuổi đánh lũ gà chạy tán loạn đè chết cả mấy con gà đã thế thì thôi lúc vào cho nó ăn nó dí cho thì thôi rồi vừa dí vừa mổ hồi đấy nuôi ngỗng mơ cũg thấy ác mộng bị nó đuổi mổ tóm lại vừa vô ơn vừa đéo dễ thương tí nào cả,NEG
lụm điều cho ba má 2 ngàn 1 ngày bỏ heo đất thằng hàng xóm vô trộm mất khóc lóc mấy ngày,NEG
cỡ nào anh cũng có thể chịu đựng được vì anh yêu em,POS
người ta kê bàn ghế ra chả nhẽ lại vẫn nằm đất để nhìn mông người khác ngồi : pha xử lý rất cao tayyy,POS
những việc này mang lên đây chả giải quyết được gì cả,NEG
đến ngày sinh nhật mà còn không nhớ thì còn nói gì nũa,NEG
1967 mà cụ ông đẹp trai phong độ ăn mặc thời trang quá :,POS
của thằng kia mà,NEU
chắc tại từ nhỏ tới lớn mình man quá nên không gặp được gã nào ga lăng dư này :,NEG
bảo thẳng luôn dân việt nam nghèo còn bày đặt không biết quý đồ ăn là gì nói thì lại tự ái quay ra đôi co,NEG
douma đứng trong nhà cũng không yên cái thân,NEG
hổng gặp cái buồn luôn,NEG
thế nên bán hàng có tâm là đừng bao giờ nài nỉ khách mua thêm vì biết đâu bạn vô tình làm cho nỗi đau của họ trở nên tồi tệ hơn,NEG
tao nhớ không nhầm hôm nay nó đến tháng vậy là sẽ không bị đâu nhỉ,NEU
năm đó mà có được chiếc xe kia thì cũng không phải dạng vừa rồi :thumbs_up:,POS
per em ơi tính ra nhớ đợt mình đi dạo trên cầu per mấy ông đó vứt xuống sông ít ra còn có não hơn mấy đứa vụ này,NEG
nhìn hói mà thấy thương gê ?,NEU
ngta lở ăn vụn tha đi lúc đầu thấy êm re tội quá chừng lúc sau tức nước vở bờ :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,NEU
per nhất định chị em mê tín mình p đi xem phim này rồi,POS
đoạn phim này tốn khá nhiều nước mắt của người xem,POS
t tưởng móc được mớ vụn ra là hết rồi ai ngờ còn 2 cục đựu má chà bá,NEG
liệu nó có bay nổi hay không ?,NEU
